LESSON;ORTHOGRAPHY;PHONOLOGY;GPMATCH;NB GRAPH;NB LET;NB SYLL;AUDIOFILE NAME;IS WORD;SYLLABIC STRUCTURE;PROPER NAME
31;hung;hVN;h-h.u-V.ng-N;3;4;1;word_hung;1;CVC;0
31;hang;haN;h-h.a-a.ng-N;3;4;1;word_hang;1;CVC;0
31;song;soN;s-s.o-o.ng-N;3;4;1;word_song;1;CVC;0
31;rung;rVN;r-r.u-V.ng-N;3;4;1;word_rung;1;CVC;0
31;gang;gaN;g-g.a-a.ng-N;3;4;1;word_gang;1;CVC;0
31;bring;brIN;b-b.r-r.i-I.ng-N;4;5;1;word_bring;1;CCVC;0
31;swing;swIN;s-s.w-w.i-I.ng-N;4;5;1;word_swing;1;CCVC;0
31;sting;stIN;s-s.t-t.i-I.ng-N;4;5;1;word_sting;1;CCVC;0
31;sitting;sIt.IN;s-s.i-I.t-t.t-t.i-I.ng-N;6;7;2;word_sitting;1;CVC.VC;0
31;singing;sIN.IN;s-s.i-I.ng-N.i-I.ng-N;5;7;2;word_singing;1;CVC.VC;0
31;string;strIN;s-s.t-t.r-r.i-I.ng-N;5;6;1;word_string;1;CCCVC;0
31;long;loN;l-l.o-o.ng-N;3;4;1;word_long;1;CVC;0
31;strong;stroN;s-s.t-t.r-r.o-o.ng-N;5;6;1;word_strong;1;CCCVC;0
31;strings;strINz;s-s.t-t.r-r.i-I.ng-N.s-z.;6;7;1;word_strings;1;CCCVCC;0
31;hangs;haNz;h-h.a-a.ng-N.s-z;4;5;1;word_hangs;1;CVCC;0
31;songs;soNz;s-s.o-o.ng-N.s-z;4;5;1;word_songs;1;CVCC;0
31;running;rVn.nIN;r-r.u-V.n-n.n-n.i-I.ng-N;6;7;2;word_running;1;CVC.CVC;0
31;spring;sprIN;s-s.p-p.r-r.i-I.ng-N;5;6;1;word_spring;1;CCCVC;0
31;sings;sINz;s-s.i-I.ng-N.s-z;4;5;1;word_sings;1;CVCC;0
31;jumping;JVmpIN;j-J.u-V.m-m.p-p.i-I.ng-N;6;7;1;word_jumping;1;CVCCVC;0
31;sang;saN;s-s.a-a.ng-N;3;4;1;word_sang;1;CVC;0
32;thin;TIn;th-T.i-I.n-n;3;4;1;word_thin;1;CVC;0
32;path;paT;p-p.a-a.th-T;3;4;1;word_path;1;CVC;0
32;with;wIT;w-w.i-I.th-T;3;4;1;word_with;1;CVC;0
32;moth;moT;m-m.o-o.th-T;3;4;1;word_moth;1;CVC;0
32;bath;baT;b-b.a-a.th-T;3;4;1;word_bath;1;CVC;0
32;thud;TVd;th-T.u-V.d-d;3;4;1;word_thud;1;CVC;0
32;thing;TIN;th-T.i-I.ng-N;3;5;1;word_thing;1;CVC;0
32;broth;broT;b-b.r-r.o-o.th-T;4;5;1;word_broth;1;CCVC;0
32;thick;TIk;th-T.i-I.ck-k;3;5;1;word_thick;1;CVC;0
32;length;lENT;l-l.e-E.ng-N.th-T;4;6;1;word_length;1;CVCC;0
32;thistles;TIst.Elz;th-T.i-I.s-s.t-t.l-l.e-*.s-z;7;8;2;word_thistles;1;CVC.VCC;0
32;strength;strENT;s-s.t-t.r-r.e-E.ng-N.th-T;6;8;1;word_strength;1;CCCVCC;0
33;bunk;bVNk;b-b.u-V.n-N.k-k;4;4;1;word_bunk;1;CVCC;0
33;sunk;sVNk;s-s.u-V.n-N.k-k;4;4;1;word_sunk;1;CVCC;0
33;sink;sINk;s-s.i-I.n-N.k-k;4;4;1;word_sink;1;CVCC;0
33;sank;saNk;s-s.a-a.n-N.k-k;4;4;1;word_sank;1;CVCC;0
33;rink;rInk;r-r.i-I.n-N.k-k;4;4;1;word_rink;1;CVCC;0
33;pink;pINk;p-p.i-I.n-N.k-k;4;4;1;word_pink;1;CVCC;0
33;bank;baNk;b-b.a-a.n-N.k-k;4;4;1;word_bank;1;CVCC;0
33;thank;TaNk;th-T.a-a.n-N.k-k;4;5;1;word_thank;1;CVCC;0
33;think;TINk;th-T.i-I.n-N.k-k;4;5;1;word_think;1;CVCC;0
33;twinkle;twIN.kl;t-t.w-w.i-I.n-N.k-k.l-l.e-*;7;7;2;word_twinkle;1;CCVC.CC;0
34;a;e;a-e;1;1;1;phoneme_e;1;V;0
34;ate;et;a-e.t-t.e-*;3;3;1;word_ate;1;VC;0
34;ape;ep;a-e.p-p.e-*;3;3;1;word_ape;1;VC;0
34;cane;ken;c-k.a-e.n-n.e-*;4;4;1;word_cane;1;CVC;0
34;gave;gev;g-g.a-e.v-v.e-*;4;4;1;word_gave;1;CVv;0
34;cake;kek;c-k.a-e.k-k.e-*;4;4;1;word_cake;1;CVC;0
34;maze;mez;m-m.a-e.z-z.e-*;4;4;1;word_maze;1;CVC;0
34;vase;ves;v-v.a-e.s-s.e-*;4;4;1;word_vase;1;CVC;0
34;hate;het;h-h.a-e.t-t.e-*;4;4;1;word_hate;1;CVC;0
34;tape;tep;t-t.a-e.p-p.e-*;4;4;1;word_tape;1;CVC;0
34;made;med;m-m.a-e.d-d.e-*;4;4;1;word_made;1;CVC;0
34;fade;fed;f-f.a-e.d-d.e-*;4;4;1;word_fade;1;CVC;0
34;pane;pen;p-p.a-e.n-n.e-*;4;4;1;word_pane;1;CVC;0
34;late;let;l-l.a-e.t-t.e-*;4;4;1;word_late;1;CVC;0
34;game;gem;g-g.a-e.m-m.e-*;4;4;1;word_game;1;CVC;0
34;take;tek;t-t.a-e.k-k.e-*;4;4;1;word_take;1;CVC;0
34;table;te.bl;t-t.a-e.b-b.l-l.e-*;5;5;2;word_table;1;CV.CC;0
34;crane;kren;c-k.r-r.a-e.n-n.e-*;5;5;1;word_crane;1;CCVC;0
34;waste;west;w-w.a-e.s-s.t-t.e-*;5;5;1;word_waste;1;CVCC;0
34;taste;test;t-t.a-e.s-s.t-t.e-*;5;5;1;word_taste;1;CVCC;0
34;paste;pest;p-p.a-e.s-s.t-t.e-*;5;5;1;word_paste;1;CVCC;0
34;plane;plen;p-p.l-l.a-e.n-n.e-*;5;5;1;word_plane;1;CCVC;0
34;came;kem;c-k.a-e.m-m.e-*;4;4;1;word_came;1;CVC;0
34;brave;brev;b-b.r-r.a-e.v-v.e-*;5;5;1;word_brave;1;CCVv;0
34;games;gemz;g-g.a-e.m-m.e-*.s-z;5;5;1;word_games;1;CVCC;0
34;make;mek;m-m.a-e.k-k.e-*;4;4;1;word_make;1;CVC;0
34;makes;meks;m-m.a-e.k-k.e-*.s-s;5;5;1;word_makes;1;CVCC;0
35;eel;il;ee-i.l-l;2;3;1;word_eel;1;VC;0
35;bee;bi;b-b.ee-i;2;3;1;word_bee;1;CV;0
35;see;si;s-s.ee-i;2;3;1;word_see;1;CV;0
35;free;fri;f-f.r-r.ee-i;3;4;1;word_free;1;CCV;0
35;deep;dip;d-d.ee-i.p-p;3;4;1;word_deep;1;CVC;0
35;keep;kip;k-k.ee-i.p-p;3;4;1;word_keep;1;CVC;0
35;feet;fit;f-f.ee-i.t-t;3;4;1;word_feet;1;CVC;0
35;seem;sim;s-s.ee-i.m-m;3;4;1;word_seem;1;CVC;0
35;meet;mit;m-m.ee-i.t-t;3;4;1;word_meet;1;CVC;0
35;tree;tri;t-t.r-r.ee-i;3;4;1;word_tree;1;CCV;0
35;geese;gis;g-g.ee-i.s-s.e-*;4;5;1;word_geese;1;CVC;0
35;sheep;Sip;sh-S.ee-i.p-p;3;5;1;word_sheep;1;CVC;0
35;green;grin;g-g.r-r.ee-i.n-n;4;5;1;word_green;1;CCVC;0
35;sleep;slip;s-s.l-l.ee-i.p-p;4;5;1;word_sleep;1;CCVC;0
35;sneeze;sniz;s-s.n-n.ee-i.z-z.e-*;5;6;1;word_sneeze;1;CCVC;0
35;street;strit;s-s.t-t.r-r.ee-i.t-t;5;6;1;word_street;1;CCCVC;0
35;freeze;friz;f-f.r-r.ee-i.z-z.e-*;5;6;1;word_freeze;1;CCVC;0
35;sheer;Sir;sh-S.ee-i.r-r;3;5;1;word_sheer;1;CVC;0
35;seek;sik;s-s.ee-i.k-k;3;4;1;word_seek;1;CVC;0
35;needles;ni.dlz;n-n.ee-i.d-d.l-l.e-*.s-z;6;7;2;word_needles;1;CV.CCC;0
35;needs;nidz;n-n.ee-i.d-d.s-z;4;5;1;word_needs;1;CVCC;0
35;sweet;swit;s-s.w-w.ee-i.t-t;4;5;1;word_sweet;1;CCVC;0
35;feel;fil;f-f.ee-i.l-l;3;4;1;word_feel;1;CVC;0
35;between;bi.twin;b-b.e-i.t-t.w-w.ee-i.n-n;6;7;2;word_between;1;CV.CCVC;0
35;trees;triz;t-t.r-r.ee-i.s-z;4;5;1;word_trees;1;CCVC;0
35;coffee;kof.fi;c-k.o-o.f-f.f-f.ee-i;5;6;2;word_coffee;1;CVC.CV;0
35;be;bi;b-b.e-i;2;2;1;word_be;1;CV;0
35;he;hi;h-h.e-i.;2;2;1;word_he;1;CV;0
35;me;mi;m-m.e-i;2;2;1;word_me;1;CV;0
35;we;wi;w-w.e-i;2;2;1;word_we;1;CV;0
35;she;Si;sh-S.e-i;2;3;1;word_she;1;CV;0
35;here;hir;h-h.e-i.r-r.e-*;4;4;1;word_here;1;CVC;0
35;being;bi.IN;b-b.e-i.i-I.ng-N;4;5;2;word_being;1;CV.VC;0
35;concrete;kon.crit;c-k.o-o.n-n.c-k.r-r.e-i.t-t.e-*;8;8;2;word_concrete;1;CVC.cCVC;0
36;hi;h2;h-h.i-2;2;2;1;word_hi;1;CV;0
36;pie;p2;p-p.i-2.e-*;3;3;1;word_pie;1;CV;0
36;lie;l2;l-l.i-2.e-*;3;3;1;word_lie;1;CV;0
36;tie;t2;t-t.i-2.e-*;3;3;1;word_tie;1;CV;0
36;fire;f2r;f-f.i-2.r-r.e-*;4;4;1;word_fire;1;CVC;0
36;wife;w2f;w-w.i-2.f-f.e-*;4;4;1;word_wife;1;CVC;0
36;five;f2v;f-f.i-2.v-v.e-*;4;4;1;word_five;1;CVv;0
36;pile;p2l;p-p.i-2.l-l.e-*;4;4;1;word_pile;1;CVC;0
36;fine;f2n;f-f.i-2.n-n.e-*;4;4;1;word_fine;1;CVC;0
36;hide;h2d;h-h.i-2.d-d.e-*;4;4;1;word_hide;1;CVC;0
36;kind;k2nd;k-k.i-2.n-n.d-d;4;4;1;word_kind;1;CVCC;0
36;wild;w2ld;w-w.i-2.l-l.d-d;4;4;1;word_wild;1;CVCC;0
36;mild;m2ld;m-m.i-2.l-l.d-d;4;4;1;word_mild;1;CVCC;0
36;bike;b2k;b-b.i-2.k-k.e-*;4;4;1;word_bike;1;CVC;0
36;ride;r2d;r-r.i-2.d-d.e-*;4;4;1;word_ride;1;CVC;0
36;pine;p2n;p-p.i-2.n-n.e-*;4;4;1;word_pine;1;CVC;0
36;life;l2f;l-l.i-2.f-f.e-*;4;4;1;word_life;1;CVC;0
36;spine;sp2n;s-s.p-p.i-2.n-n.e-*;5;5;1;word_spine;1;CCVC;0
36;glide;gl2d;g-g.l-l.i-2.d-d.e-*;5;5;1;word_glide;1;CCVC;0
36;grind;gr2nd;g-g.r-r.i-2.n-n.d-d;5;5;1;word_grind;1;CCVCC;0
36;child;C2ld;ch-C.i-2.l-l.d-d;4;5;1;word_child;1;CVCC;0
36;blind;bl2nd;b-b.l-l.i-2.n-n.d-d;5;5;1;word_blind;1;CCVCC;0
36;pines;p2nz;p-p.i-2.n-n.e-*.s-z;5;5;1;word_pines;1;CVCC;0
36;stripe;str2p;s-s.t-t.r-r.i-2.p-p.e-*;6;6;1;word_stripe;1;CCCVC;0
36;driving;dr2.vIN;d-d.r-r.i-2.v-v.i-I.ng-N;6;7;2;word_driving;1;CCV.vVC;0
36;silent;s2.lEnt;s-s.i-2.l-l.e-E.n-n.t-t;6;6;2;word_silent;1;CV.CVCC;0
36;I;2;i-2;1;1;1;phoneme_2;1;V;0
36;likes;l2ks;l-l.i-2.k-k.e-*.s-s;5;5;1;word_likes;1;CVCC;0
36;time;t2m;t-t.i-2.m-m.e-*;4;4;1;word_time;1;CVC;0
36;like;l2k;l-l.i-2.k-k.e-*;4;4;1;word_like;1;CVC;0
36;hiking;h2.kIN;h-h.i-2.k-k.i-I.ng-N;5;6;2;word_hiking;1;CV.CVC;0
36;behind;bi.h2nd;b-b.e-i.h-h.i-2.n-n.d-d;6;6;2;word_behind;1;CV.CVCC;0
36;nine;n2n;n-n.i-2.n-n.e-*;4;4;1;word_nine;1;CVC;0
37;no;n5;n-n.o-5;2;2;1;word_no;1;CV;0
37;so;s5;s-s.o-5;2;2;1;word_so;1;CV;0
37;go;g5;g-g.o-5;2;2;1;word_go;1;CV;0
37;cold;k5ld;c-k.o-5.l-l.d-d;4;4;1;word_cold;1;CVCC;0
37;gold;g5ld;g-g.o-5.l-l.d-d;4;4;1;word_gold;1;CVCC;0
37;robe;r5b;r-r.o-5.b-b.e-*;4;4;1;word_robe;1;CVC;0
37;nose;n5z;n-n.o-5.s-z.e-*;4;4;1;word_nose;1;CVC;0
37;cone;k5n;c-k.o-5.n-n.e-*;4;4;1;word_cone;1;CVC;0
37;rose;r5z;r-r.o-5.s-z.e-*;4;4;1;word_rose;1;CVC;0
37;poke;p5k;p-p.o-5.k-k.e-*;4;4;1;word_poke;1;CVC;0
37;home;h5m;h-h.o-5.m-m.e-*;4;4;1;word_home;1;CVC;0
37;hope;h5p;h-h.o-5.p-p.e-*;4;4;1;word_hope;1;CVC;0
37;rope;r5p;r-r.o-5.p-p.e-*;4;4;1;word_rope;1;CVC;0
37;rode;r5d;r-r.o-5.d-d.e-*;4;4;1;word_rode;1;CVC;0
37;hose;h5z;h-h.o-5.s-z.e-*;4;4;1;word_hose;1;CVC;0
37;troll;tr5l;t-t.r-r.o-5.l-l.l-l;5;5;1;word_troll;1;CCVC;0
37;broke;br5k;b-b.r-r.o-5.k-k.e-*;5;5;1;word_broke;1;CCVC;0
37;choke;C5k;ch-C.o-5.k-k.e-*;4;5;1;word_choke;1;CVC;0
37;chose;C5z;ch-C.o-5.s-z.e-*;4;5;1;word_chose;1;CVC;0
37;open;5.pEn;o-5.p-p.e-E.n-n;4;4;2;word_open;1;V.CVC;0
37;golden;g5ld.En;g-g.o-5.l-l.d-d.e-E.n-n;6;6;2;word_golden;1;CVCC.VC;0
37;hole;h5l;h-h.o-5.l-l.e-*;4;4;1;word_hole;1;CVC;0
37;potatoes;p5.te.t5z;p-p.o-5.t-t.a-e.t-t.o-5.e-*.s-z;8;8;3;word_potatoes;1;CV.CV.CVC;0
37;old;5ld;o-5.l-l.d-d;3;3;1;word_old;1;VCC;0
37;broken;br5.kEn;b-b.r-r.o-5.k-k.e-E.n-n;6;6;2;word_broken;1;CCV.CVC;0
37;going;g5.IN;g-g.o-5.i-I.ng-N;4;5;2;word_going;1;CV.VC;0
37;stole;st5l;s-s.t-t.o-5.l-l.e-*;5;5;1;word_stole;1;CCVC;0
38;use;Yz;u-Y.s-z.e-*;3;3;1;word_use;1;VC;0
38;fume;fYm;f-f.u-Y.m-m.e-*;4;4;1;word_fume;1;CVC;0
38;cute;kYt;c-k.u-Y.t-t.e-*;4;4;1;word_cute;1;CVC;0
38;cube;kYb;c-k.u-Y.b-b.e-*;4;4;1;word_cube;1;CVC;0
38;mule;mYl;m-m.u-Y.l-l.e-*;4;4;1;word_mule;1;CVC;0
39;eating;i.tIN;ea-i.t-t.i-I.ng-N;4;6;2;word_eating;1;V.CVC;0
39;eat;it;ea-i.t-t;2;3;1;word_eat;1;VC;0
39;tea;ti;t-t.ea-i;2;3;1;word_tea;1;CV;0
39;sea;si;s-s.ea-i;2;3;1;word_sea;1;CV;0
39;east;ist;ea-i.s-s.t-t;3;4;1;word_east;1;VCC;0
39;each;iC;ea-i.ch-C;2;4;1;word_each;1;VC;0
39;year;jir;y-j.ea-i.r-r;3;4;1;word_year;1;CVC;0
39;bean;bin;b-b.ea-i.n-n;3;4;1;word_bean;1;CVC;0
39;meat;mit;m-m.ea-i.t-t;3;4;1;word_meat;1;CVC;0
39;peas;piz;p-p.ea-i.s-z.;3;4;1;word_peas;1;CVC;0
39;beat;bit;b-b.ea-i.t-t;3;4;1;word_beat;1;CVC;0
39;heat;hit;h-h.ea-i.t-t;3;4;1;word_heat;1;CVC;0
39;leaf;lif;l-l.ea-i.f-f;3;4;1;word_leaf;1;CVC;0
39;seat;sit;s-s.ea-i.t-t;3;4;1;word_seat;1;CVC;0
39;neat;nit;n-n.ea-i.t-t;3;4;1;word_neat;1;CVC;0
39;beast;bist;b-b.ea-i.s-s.t-t;4;5;1;word_beast;1;CVCC;0
39;beach;biC;b-b.ea-i.ch-C;3;5;1;word_beach;1;CVC;0
39;tease;tiz;t-t.ea-i.s-z.e-*;4;5;1;word_tease;1;CVC;0
39;cheap;Cip;ch-C.ea-i.p-p;3;5;1;word_cheap;1;CVC;0
39;eagle;i.gl;ea-i.g-g.l-l.e-*;4;5;2;word_eagle;1;V.CC;0
39;beans;binz;b-b.ea-i.n-n.s-z;4;5;1;word_beans;1;CVCC;0
39;treat;trit;t-t.r-r.ea-i.t-t;4;5;1;word_treat;1;CCVC;0
39;speak;spik;s-s.p-p.ea-i.k-k;4;5;1;word_speak;1;CCVC;0
39;please;pliz;p-p.l-l.ea-i.s-z.e-*;5;6;1;word_please;1;CCVC;0
39;teasing;ti.zIN;t-t.ea-i.s-z.i-I.ng-N;5;7;2;word_teasing;1;CV.CVC;0
39;speaking;spi.kIN;s-s.p-p.ea-i.k-k.i-I.ng-N;6;8;2;word_speaking;1;CCV.CVC;0
39;screams;skrimz;s-s.c-k.r-r.ea-i.m-m.s-z;6;7;1;word_screams;1;CCCVCC;0
39;reading;ri.dIN;r-r.ea-i.d-d.i-I.ng-N;5;7;2;word_reading;1;CV.CVC;0
39;treat;trit;t-t.r-r.ea-i.t-t;4;5;1;word_treat;;CCVC;
39;teaches;tiC.z;t-t.ea-i.ch-C.e-*.s-z;5;7;2;word_teaches;1;CVC.C;0
39;peanut;pi.nVt;p-p.ea-i.n-n.u-V.t-t.s-s;6;6;2;word_peanut;1;CV.CVC;0
39;leak;lik;l-l.ea-i.k-k;3;4;1;word_leak;1;CVC;0
39;reach;riC;r-r.ea-i.ch-C;3;5;1;word_reach;1;CVC;0
39;leaves;livz;l-l.ea-i.v-v.e-*.s-z;5;6;1;word_leaves;1;CVvC;0
40;aid;ed;ai-e.d-d;2;3;1;word_aid;1;VC;0
40;aim;em;ai-e.m-m;2;3;1;word_aim;1;VC;0
40;main;men;m-m.ai-e.n-n;3;4;1;word_main;1;CVC;0
40;pain;pen;p-p.ai-e.n-n.;3;4;1;word_pain;1;CVC;0
40;sail;sel;s-s.ai-e.l-l;3;4;1;word_sail;1;CVC;0
40;pail;pel;p-p.ai-e.l-l;3;4;1;word_pail;1;CVC;0
40;nail;nel;n-n.ai-e.l-l;3;4;1;word_nail;1;CVC;0
40;rail;rel;r-r.ai-e.l-l;3;4;1;word_rail;1;CVC;0
40;mail;mel;m-m.ai-e.l-l;3;4;1;word_mail;1;CVC;0
40;tail;tel;t-t.ai-e.l-l;3;4;1;word_tail;1;CVC;0
40;fail;fel;f-f.ai-e.l-l;3;4;1;word_fail;1;CVC;0
40;maid;med;m-m.ai-e.d-d;3;4;1;word_maid;1;CVC;0
40;rain;ren;r-r.ai-e.n-n;3;4;1;word_rain;1;CVC;0
40;wait;wet;w-w.ai-e.t-t;3;4;1;word_wait;1;CVC;0
40;paint;pent;p-p.ai-e.n-n.t-t;4;5;1;word_paint;1;CVCC;0
40;train;tren;t-t.r-r.ai-e.n-n;4;5;1;word_train;1;CCVC;0
40;grain;gren;g-g.r-r.ai-e.n-n;4;5;1;word_grain;1;CCVC;0
40;snail;snel;s-s.n-n.ai-e.l-l;4;5;1;word_snail;1;CCVC;0
40;chain;Cen;ch-C.ai-e.n-n;3;5;1;word_chain;1;CVC;0
40;brain;bren;b-b.r-r.ai-e.n-n;4;5;1;word_brain;1;CCVC;0
40;waiting;we.tIN;w-w.ai-e.t-t.i-I.ng-N;5;7;2;word_waiting;1;CV.CVC;0
40;painting;pe.tIN;p-p.ai-e.n-n.t-t.i-I.ng-N;6;8;2;word_painting;1;CV.CVC;0
40;sails;selz;s-s.ai-e.l-l.s-z;4;5;1;word_sails;1;CVCC;0
40;sailing;se.lIN;s-s.ai-e.l-l.i-I.ng-N;5;7;2;word_sailing;1;CV.CVC;0
40;snails;snelz;s-s.n-n.ai-e.l-l.s-z;5;6;1;word_snails;1;CCVCC;0
40;paints;pents;p-p.ai-e.n-n.t-t.s-s;5;6;1;word_paints;1;CVCCC;0
40;rains;renz;r-r.ai-e.n-n.s-z;4;5;1;word_rains;1;CVCC;0
41;law;lO;l-l.aw-O;2;3;1;word_law;1;CV;0
41;yawn;jOn;y-j.aw-O.n-n;3;4;1;word_yawn;1;CVC;0
41;paw;pO;p-p.aw-O;2;3;1;word_paw;1;CV;0
41;straw;strO;s-s.t-t.r-r.aw-O;4;5;1;word_straw;1;CCCV;0
41;crawl;krOl;c-k.r-r.aw-O.l-l;4;5;1;word_crawl;1;CCVC;0
41;claws;klOz;c-k.l-l.aw-O.s-z;4;5;1;word_claws;1;CCVC;0
41;saw;sO;s-s.aw-O;2;3;1;word_saw;1;CV;0
41;saws;sOz;s-s.aw-O.s-z;3;4;1;word_saws;1;CVC;0
41;jaw;JO;j-J.aw-O;2;3;1;word_jaw;1;CV;0
41;jaws;JOz;j-J.aw-O.s-z;3;4;1;word_jaws;1;CVC;0
41;paws;pOz;p-p.aw-O.s-z;3;4;1;word_paws;1;CVC;0
41;draw;drOz;d-d.r-r.aw-O;3;4;1;word_draw;1;CCVC;0
42;thirteen;T3.tin;th-T.ir-3.t-t.ee-i.n-n;5;8;2;word_thirteen;1;CV.CVC;0
42;shirt;S3t;sh-S.ir-3.t-t;3;5;1;word_shirt;1;CVC;0
42;sir;s3;s-s.ir-3;2;3;1;word_sir;1;CV;0
42;dirt;d3t;d-d.ir-3.t-t;3;4;1;word_dirt;1;CVC;0
42;bird;b3d;b-b.ir-3.d-d;3;4;1;word_bird;1;CVC;0
42;first;f3st;f-f.ir-3.s-s.t-t;4;5;1;word_first;1;CVCC;0
42;thirst;T3st;th-T.ir-3.s-s.t-t;4;6;1;word_thirst;1;CVCC;0
42;girl;g3l;g-g.ir-3.l-l;3;4;1;word_girl;1;CVC;0
42;firm;f3m;f-f.ir-3.m-m;3;4;1;word_firm;1;CVC;0
42;skirt;sk3t;s-s.k-k.ir-3.t-t;4;5;1;word_skirt;1;CCVC;0
42;third;T3d;th-T.ir-3.d-d;3;5;1;word_third;1;CVC;0
42;stir;st3;s-s.t-t.ir-3;3;4;1;word_stir;1;CCV;0
42;swirl;sw3l;s-s.w-w.ir-3.l-l;4;5;1;word_swirl;1;CCVC;0
42;fir;f3;f-f.ir-3;2;3;1;word_fir;1;CV;0
42;chirp;C3p;ch-C.ir-3.p-p;3;5;1;word_chirp;1;CVC;0
42;shirts;S3ts;sh-S.ir-3.t-t.s-s;4;6;1;word_shirts;1;CVCC;0
43;car;k#;c-k.ar-#;2;3;1;word_car;1;CV;0
43;far;f#;f-f.ar-#;2;3;1;word_far;1;CV;0
43;bar;b#;b-b.ar-#;2;3;1;word_bar;1;CV;0
43;barn;b#n;b-b.ar-#.n-n;3;4;1;word_barn;1;CVC;0
43;harp;h#p;h-h.ar-#.p-p;3;4;1;word_harp;1;CVC;0
43;shark;S@k;sh-S.ar-#.k-k;3;5;1;word_shark;1;CVC;0
43;star;st#;s-s.t-t.ar-#;3;4;1;word_star;1;CCV;0
43;farm;f#m;f-f.ar-#.m-m;3;4;1;word_farm;1;CVC;0
43;dark;d#k;d-d.ar-#.k-k;3;4;1;word_dark;1;CVC;0
43;hard;h#d;h-h.ar-#.d-d;3;4;1;word_hard;1;CVC;0
43;park;p#k;p-p.ar-#.k-k;3;4;1;word_park;1;CVC;0
43;argue;#gY;ar-#.g-g.u-Y.e-*;4;5;1;word_argue;1;VCV;0
43;harness;h#.nes;h-h.ar-#.n-n.e-E.s-s.s-s;6;7;2;word_harness;1;CV.CVC;0
43;art;#t;ar-#.t-t;2;3;1;word_art;1;VC;0
43;ark;#k;ar-#.k-k;2;3;1;word_ark;1;VC;0
43;parking;p#.kIN;p-p.ar-#.k-k.i-I.ng-N;5;7;2;word_parking;1;CV.CVC;0
43;march;m#C;m-m.ar-#.ch-C;3;5;1;word_march;1;CVC;0
43;marching;m#C.IN;m-m.ar-#.ch-C.i-I.ng-N;5;8;2;word_marching;1;CVC.VC;0
43;yarn;j#n;y-j.ar-#.n-n;3;4;1;word_yarn;1;CVC;0
43;arch;#C;ar-#.ch-C;2;4;1;word_arch;1;VC;0
43;are;#;ar-#.e-*;2;3;1;word_are;1;V;0
43;market;m#.kEt;m-m.ar-#.k-k.e-E.t-t;5;6;2;word_market;1;CV.CVC;0
43;garden;g#.dEn;g-g.ar-#.d-d.e-E.n-n;5;6;2;word_garden;1;CV.CVC;0
44;corn;k$n;c-k.or-$.n-n;3;4;1;word_corn;1;CVC;0
44;born;b$n;b-b.or-$.n-n;3;4;1;word_born;1;CVC;0
44;torn;t$n;t-t.or-$.n-n;3;4;1;word_torn;1;CVC;0
44;horn;h$n;h-h.or-$.n-n;3;4;1;word_horn;1;CVC;0
44;hornet;h$.nEt;h-h.or-$.n-n.e-E.t-t;5;6;2;word_hornet;1;CV.CVC;0
44;tore;t$;t-t.or-$.e-*;3;4;1;word_tore;1;CV;0
44;more;m$;m-m.or-$.e-*;3;4;1;word_more;1;CV;0
44;for;f$;f-f.or-$;2;3;1;word_for;1;CV;0
44;or;$;or-$;1;2;1;word_or;1;V;0
44;horse;h$s;h-h.or-$.s-s.e-*;4;5;1;word_horse;1;CVC;0
44;horses;h$s.Ez;h-h.or-$.s-s.e-E.s-z;5;6;2;word_horses;1;CVC.VC;0
44;organic;$.gan.Ik;or-$.g-g.a-a.n-n.i-I.c-k;6;7;3;word_organic;1;V.CVC.VC;0
44;shore;S$;sh-S.or-$.e-*;3;5;1;word_shore;1;CV;0
44;core;k$;c-k.or-$.e-*;3;4;1;word_core;1;CV;0
44;store;st$;s-s.t-t.or-$.e-*;4;5;1;word_store;1;CCV;0
44;sore;s$;s-s.or-$.e-*;3;4;1;word_sore;1;CV;0
44;forest;f$.Est;f-f.or-$.e-E.s-s.t-t;5;6;2;word_forest;1;CV.VCC;0
44;door;d5$;d-d.o-5.or-$;3;4;1;word_door;1;CVV;0
45;purrs;p3rz;p-p.ur-3.r-r.s-z;4;5;1;word_purrs;0;CVCC;0
45;fur;f3z;f-f.ur-3;2;3;1;word_fur;1;CVC;0
45;purr;p3r;p-p.ur-3.r-r;3;4;1;word_purr;1;CVC;0
45;curd;k3d;c-k.ur-3.d-d;3;4;1;word_curd;1;CVC;0
45;burn;b3n;b-b.ur-3.n-n;3;4;1;word_burn;1;CVC;0
45;burp;b3p;b-b.ur-3.b-b;3;4;1;word_burp;1;CVC;0
45;turn;t3n;t-t.ur-3.n-n;3;4;1;word_turn;1;CVC;0
45;purse;p3s;p-p.ur-3.s-s.e-*;4;5;1;word_purse;1;CVC;0
45;burst;b3st;b-b.ur-3.s-s.t-t;4;5;1;word_burst;1;CVCC;0
45;slurp;sl3p;s-s.l-l.ur-3.p-p;4;5;1;word_slurp;1;CCVC;0
45;nurse;n3s;n-n.ur-3.s-s.e-*;4;5;1;word_nurse;1;CVC;0
45;purple;p3.pl;p-p.ur-3.p-p.l-l.e-*;5;6;2;word_purple;1;CV.CC;0
45;church;C3rC;ch-C.ur-3.ch-C;3;6;1;word_church;1;CVCC;0
45;turtle;t3r.tl;t-t.ur-3.t-t.l-l.e-*;5;6;2;word_turtle;1;CVC.CC;0
45;injure;In.J3;i-I.n-n.j-J.ur-3.e-*;5;6;2;word_injure;1;VC.CV;0
